ZIPCODE,NAICS2012_11,NAICS2012_71,NAICS2012_61,NAICS2012_52,NAICS2012_62,NAICS2012_51,NAICS2012_21,NAICS2012_54,LAT,LON,STATE,ESTMTD_POP_2015
50106,2,0,0,2,0,1,0,0,41.87,-92.78,IA,980
50107,0,0,0,1,2,0,0,0,42.03,-94.23,IA,950
50108,0,0,0,0,0,0,1,0,40.81,-93.96,IA,390
50109,2,0,2,4,3,0,0,2,41.76,-93.82,IA,3080
50110,0,1,0,0,0,0,0,0,41.84,-94.98,IA,54
50111,2,7,6,16,20,4,0,23,41.66,-93.78,IA,13040
50112,3,8,5,26,48,10,1,31,41.74,-92.72,IA,9010
50115,1,2,0,9,10,1,0,6,41.67,-94.49,IA,2400
50119,0,0,0,0,0,0,1,0,41.31,-92.92,IA,420
50122,0,1,0,1,2,2,0,1,42.3,-93.3,IA,1310
50123,0,1,0,1,1,0,0,1,40.86,-93.49,IA,680
50124,1,3,0,7,12,2,0,9,41.89,-93.6,IA,3970
50125,1,10,8,39,46,6,0,38,41.36,-93.56,IA,18000
50126,2,4,1,20,26,4,2,14,42.52,-93.26,IA,5820
50128,0,0,0,0,1,0,0,1,41.84,-94.3,IA,280
50129,1,3,1,12,24,4,0,18,42.01,-94.37,IA,4560
50130,0,1,1,2,0,2,0,4,42.31,-93.63,IA,1590
50131,1,9,10,62,50,5,1,89,41.68,-93.7,IA,20410
50134,1,0,0,0,0,1,0,1,41.95,-93.66,IA,600
50135,1,0,0,3,0,0,0,1,41.71,-92.9,IA,1470
50136,0,0,0,1,0,0,0,0,41.47,-92.29,IA,370
50138,0,8,1,16,29,9,0,18,41.31,-93.1,IA,10210
50139,0,0,0,1,2,0,0,0,41.18,-93.38,IA,1140
50140,0,1,1,5,9,1,0,6,40.62,-93.93,IA,1720
50141,0,0,0,0,0,1,0,0,41.88,-92.92,IA,480
50142,0,0,1,1,0,0,0,0,42,-92.77,IA,929
50143,0,0,0,2,1,0,0,1,41.33,-92.78,IA,610
50144,0,1,1,4,11,2,0,0,40.74,-93.75,IA,2340
50146,0,0,0,0,0,1,0,0,41.64,-94.27,IA,440
50147,0,0,0,0,1,0,0,0,40.63,-93.55,IA,330
50148,0,0,0,1,0,0,0,1,42.19,-93,IA,360
50149,0,1,0,0,1,0,0,0,41.12,-94.05,IA,890
50150,0,0,0,1,1,1,0,0,41.13,-92.9,IA,750
50151,0,0,0,1,1,0,0,0,41.03,-93.46,IA,600
50153,0,1,0,1,2,0,1,0,41.57,-92.78,IA,770
50155,0,1,0,0,0,0,0,0,41.21,-94.18,IA,170
50156,0,2,0,7,6,2,0,8,41.87,-93.81,IA,4280
50157,1,0,0,0,0,0,0,0,41.7,-92.55,IA,660
50158,2,8,5,46,91,11,1,41,42.03,-92.91,IA,29040
50160,0,0,0,1,0,0,0,0,41.37,-93.74,IA,462
50161,0,0,0,2,1,2,0,4,41.89,-93.39,IA,1800
50162,0,0,0,2,0,0,0,1,41.94,-93.1,IA,1130
50163,0,0,0,0,1,0,0,0,41.22,-93.24,IA,840
50164,0,1,0,1,0,1,2,1,41.52,-94.4,IA,600
50166,1,0,0,1,0,0,0,1,41.28,-93.43,IA,1440
50167,0,0,0,1,0,1,0,3,41.75,-94.02,IA,700
50168,0,0,0,4,0,0,0,1,41.76,-93.28,IA,810
50169,0,0,0,2,3,0,0,4,41.66,-93.36,IA,2370
50170,0,1,1,3,1,0,0,4,41.52,-93.1,IA,2610
50171,0,3,0,6,4,3,0,4,41.58,-92.52,IA,2460
50173,0,0,1,0,2,0,0,1,41.98,-92.71,IA,610
50174,0,0,0,1,0,0,0,2,41.04,-93.94,IA,1240
50201,4,5,1,14,25,5,0,26,42.01,-93.45,IA,7970
50206,0,0,0,0,2,0,0,0,42.28,-93.17,IA,480
50207,1,1,0,2,2,2,0,0,41.47,-92.65,IA,2280
50208,3,5,2,28,62,8,0,38,41.69,-93.04,IA,16810
50210,0,0,0,1,1,1,0,0,41.18,-93.73,IA,1650
50211,0,5,1,8,18,2,0,15,41.49,-93.68,IA,12450
50212,0,2,0,5,10,3,0,2,42.03,-94.02,IA,2980
50213,0,4,0,13,25,1,1,11,41.03,-93.77,IA,6600
50214,0,0,0,0,0,0,0,3,41.45,-93.03,IA,800
50216,0,3,0,13,10,2,0,2,41.69,-94.36,IA,2510
50217,0,0,0,1,0,0,0,0,42.16,-94.25,IA,510
50219,0,10,6,24,56,8,0,39,41.4,-92.91,IA,12800
50220,1,3,1,15,26,3,0,12,41.84,-94.09,IA,8460
50222,0,0,0,0,0,0,1,0,41.2,-93.95,IA,440
50223,0,0,0,0,0,0,0,1,42.15,-94.01,IA,310
50225,1,1,0,2,6,0,0,1,41.38,-93.26,IA,2770
50226,0,3,1,5,9,2,0,18,41.77,-93.71,IA,5600
50228,0,0,0,1,3,0,0,3,41.59,-93.23,IA,2410
50229,0,0,0,0,0,0,0,1,41.38,-93.73,IA,1030
50230,0,2,0,2,0,1,0,2,42.31,-93.43,IA,1010
50233,1,0,0,1,1,1,0,0,41.59,-94.19,IA,1170
50234,0,1,0,0,0,0,0,0,41.92,-93.18,IA,520
50235,0,0,0,2,0,0,0,0,41.93,-94.2,IA,400
50236,0,0,0,3,1,0,0,3,42.16,-93.5,IA,1630
50237,1,1,1,0,0,0,0,1,41.51,-93.35,IA,3050
50238,0,0,0,2,0,0,0,0,40.98,-93.2,IA,1000
50240,0,0,0,4,1,0,0,0,41.28,-93.8,IA,2250
50242,0,0,0,0,0,1,0,0,41.57,-92.7,IA,360
50244,0,1,0,1,1,1,0,8,41.88,-93.68,IA,1720
50246,0,0,0,1,0,1,0,0,42.28,-93.79,IA,600
50247,0,1,0,4,1,1,0,2,42.01,-93.16,IA,2360
50248,2,2,2,8,13,3,0,9,42.18,-93.59,IA,4220
50249,0,1,0,1,2,1,0,4,42.27,-93.92,IA,1080
50250,0,3,0,8,8,3,0,4,41.5,-94.31,IA,2030
50251,1,1,1,2,2,2,0,1,41.57,-92.84,IA,1340
50254,0,0,0,0,0,0,1,0,40.99,-94.07,IA,230
50256,0,0,0,0,0,0,1,0,41.28,-92.87,IA,430
50257,0,0,0,1,0,1,0,0,41.21,-93.84,IA,920
50258,0,1,0,1,2,1,0,1,42.24,-93.06,IA,690
50259,0,0,0,0,0,0,1,0,42.3,-93.09,IA,38
50261,1,1,1,2,1,0,0,5,41.53,-93.95,IA,2430
50262,0,0,0,1,0,0,0,0,40.87,-93.79,IA,360
50263,0,9,7,19,37,4,1,49,41.6,-93.86,IA,18420
50264,0,0,0,1,0,0,0,1,40.89,-93.73,IA,420
50265,0,14,14,82,94,12,0,110,41.57,-93.75,IA,31140
50266,1,20,19,284,206,50,0,272,41.57,-93.8,IA,30230
50268,0,0,0,1,0,0,0,0,41.4,-92.35,IA,800
50271,1,0,0,1,0,0,0,0,42.49,-93.54,IA,550
50273,2,5,1,20,25,7,4,23,41.33,-94.01,IA,7510
50274,0,0,0,1,0,0,0,0,41.4,-94.88,IA,320
50276,0,3,0,1,3,0,0,0,41.85,-93.92,IA,1950
50277,0,0,0,2,0,0,0,0,41.77,-94.35,IA,460
50278,1,0,0,1,1,1,0,0,42.15,-93.29,IA,720
50301,0,0,0,0,0,2,1,0,41.57,-93.61,IA,334
50303,0,0,0,0,0,0,0,1,41.57,-93.61,IA,38
50304,0,0,0,1,1,0,0,0,41.57,-93.61,IA,39
50305,0,0,1,1,1,0,0,0,41.57,-93.61,IA,137
50306,0,0,0,2,0,0,0,0,41.57,-93.61,IA,128
50307,0,0,0,0,0,1,0,0,41.57,-93.61,IA,0
50309,0,21,11,108,137,44,1,231,41.58,-93.62,IA,5260
50310,1,8,4,35,61,8,0,50,41.63,-93.67,IA,28870
50311,0,5,4,9,30,8,0,26,41.6,-93.67,IA,11220
50312,2,12,8,34,61,11,0,101,41.58,-93.68,IA,13740
50313,0,6,10,15,21,1,3,21,41.65,-93.62,IA,14980
50314,0,4,0,8,82,2,0,17,41.6,-93.63,IA,10840
50315,1,6,4,32,42,7,0,31,41.57,-93.61,IA,32860
50316,0,2,2,8,37,0,0,15,41.61,-93.6,IA,14270
50317,0,8,3,25,35,6,2,28,41.62,-93.55,IA,33450
50319,0,0,1,1,0,0,0,0,41.59,-93.6,IA,0
50320,0,8,3,15,16,7,0,12,41.53,-93.57,IA,20210
50321,1,6,8,22,17,11,0,37,41.53,-93.66,IA,7340
50322,0,14,18,125,102,33,2,145,41.63,-93.74,IA,30380
50323,0,4,8,33,12,5,0,51,41.63,-93.79,IA,14810
50324,0,1,0,9,17,1,0,25,41.6,-93.71,IA,4910
50325,1,9,13,74,84,10,0,106,41.61,-93.8,IA,18200
50327,0,2,4,14,19,3,0,7,41.58,-93.49,IA,10580
50332,0,0,0,1,0,0,0,0,41.57,-93.61,IA,0
50333,0,0,0,0,1,0,0,0,41.57,-93.61,IA,76
50334,0,0,0,1,0,0,0,0,41.57,-93.61,IA,0
50391,0,1,0,11,0,0,0,0,41.57,-93.61,IA,0
50392,0,0,0,4,0,0,0,1,41.57,-93.61,IA,0
50393,0,0,0,0,0,0,0,1,41.57,-93.61,IA,57
50395,0,0,0,1,0,0,0,0,41.57,-93.61,IA,0
50396,0,0,0,2,0,0,0,0,41.57,-93.61,IA,0
50398,0,0,0,14,0,1,0,4,41.57,-93.75,IA,0
50401,6,16,7,73,106,17,3,61,43.15,-93.19,IA,24870
50402,0,2,0,1,5,0,0,7,43.15,-93.19,IA,468
50420,2,0,0,0,0,0,0,0,42.8,-93.47,IA,360
50421,1,5,1,8,9,4,1,6,42.84,-93.6,IA,2940
50423,0,2,0,5,10,0,0,3,43.09,-93.8,IA,2550
50424,0,0,0,2,8,1,0,2,43.38,-93.94,IA,1410
50428,1,8,4,25,26,4,0,27,43.13,-93.37,IA,8560
50430,0,0,0,1,0,0,0,0,42.98,-93.95,IA,450
50432,0,0,0,1,0,0,0,0,43.22,-93.79,IA,250
50433,0,0,0,1,0,0,0,0,42.92,-93.03,IA,220
50434,0,0,0,1,0,1,1,1,43.26,-93.42,IA,400
50435,0,0,0,0,2,0,1,0,43.12,-92.73,IA,680
50436,0,3,2,11,20,2,1,11,43.25,-93.63,IA,4960
50438,0,2,1,8,7,1,2,12,43.09,-93.6,IA,3910
50440,0,0,0,3,0,0,0,0,43.33,-93.06,IA,350
50441,2,4,0,18,22,4,1,10,42.74,-93.2,IA,5380
50444,0,0,0,1,0,0,0,0,43.28,-93.37,IA,360
50446,0,0,0,1,0,0,0,0,43.36,-93.45,IA,510
50447,1,2,1,1,2,1,0,1,42.93,-93.79,IA,1000
50448,0,0,0,1,0,0,0,0,43.35,-93.21,IA,640
50449,0,0,0,2,0,0,0,0,43,-93.6,IA,620
50450,0,1,0,10,10,5,0,4,43.41,-93.53,IA,2630
50451,0,0,0,1,0,0,0,0,43.37,-94.09,IA,470
50452,0,1,0,2,1,0,0,0,42.76,-93.36,IA,730
50455,1,0,0,0,1,0,0,0,43.46,-92.61,IA,300
50456,1,1,0,4,4,0,0,0,43.28,-93.2,IA,1600
50457,0,0,0,1,0,0,0,1,42.91,-93.47,IA,320
50458,2,0,0,5,4,1,0,2,43.14,-93,IA,1770
50459,0,5,0,7,7,2,1,6,43.44,-93.21,IA,2780
50461,0,4,3,15,13,2,0,9,43.28,-92.81,IA,5000
50464,0,0,0,2,0,0,0,0,43.24,-93.12,IA,590
50465,0,0,0,1,0,0,0,1,43.48,-93.92,IA,186
50466,1,1,0,1,6,0,0,2,43.36,-92.55,IA,1510
50468,0,0,0,6,3,0,0,0,43.05,-92.94,IA,1430
50469,0,2,0,8,3,1,1,2,42.97,-93.18,IA,1410
50471,0,0,0,2,0,0,0,0,43.12,-92.9,IA,600
50472,0,0,0,3,7,3,3,2,43.37,-92.91,IA,2120
50473,0,0,1,0,0,0,0,1,43.47,-93.69,IA,250
50475,0,1,0,3,5,1,0,3,42.89,-93.21,IA,1520
50476,0,0,0,2,3,0,0,1,43.43,-92.78,IA,700
50477,1,0,0,1,0,0,0,0,42.97,-93.31,IA,250
50478,0,0,0,2,0,0,0,2,43.36,-93.77,IA,770
50479,0,1,0,2,0,0,0,1,42.94,-93.38,IA,590
50480,2,0,0,3,1,1,0,2,43.23,-94.04,IA,830
50482,0,1,0,2,1,1,0,2,43.12,-93.45,IA,820
50483,1,1,0,3,0,0,0,0,43.08,-93.99,IA,720
50484,0,0,0,2,0,0,0,0,43.23,-93.91,IA,370
50501,4,15,5,59,113,16,3,59,42.5,-94.17,IA,22980
50510,0,0,0,2,1,1,0,2,42.78,-94.94,IA,980
50511,3,4,4,20,28,4,0,27,43.07,-94.23,IA,6690
50514,0,2,0,4,5,2,0,2,43.39,-94.47,IA,1270
50515,0,0,0,0,0,1,0,0,43.04,-94.83,IA,240
50516,0,0,0,1,1,0,0,1,42.61,-94.14,IA,690
50517,0,1,0,2,4,0,0,3,43.29,-94.21,IA,910
50519,0,0,1,1,0,0,1,0,42.86,-94.28,IA,570
50521,0,0,1,0,0,0,0,0,42.35,-94.1,IA,84
50522,0,0,0,1,4,0,0,0,43.19,-94.22,IA,690
50523,0,0,0,1,0,0,0,1,42.36,-94.29,IA,570
50525,0,3,0,12,11,3,0,5,42.73,-93.73,IA,3410
50528,0,0,0,1,0,0,0,0,43.09,-94.55,IA,320
50529,0,1,0,1,3,0,0,0,42.72,-94.19,IA,810
50530,0,1,0,3,1,1,0,1,42.26,-94.07,IA,1010
50533,1,1,0,5,14,2,0,6,42.66,-93.9,IA,3520
50535,0,0,1,0,1,0,0,1,42.46,-95.15,IA,830
50536,1,1,2,15,23,3,0,7,43.11,-94.68,IA,3700
50538,0,0,0,2,0,0,0,1,42.27,-94.4,IA,500
50539,1,0,0,2,0,1,0,0,43.21,-94.42,IA,450
50540,0,1,1,3,1,0,0,0,42.58,-94.84,IA,940
50541,0,0,0,1,0,0,2,0,42.72,-94.43,IA,700
50542,0,1,0,1,0,1,0,4,42.73,-93.92,IA,840
50543,0,1,0,3,6,1,0,2,42.27,-94.28,IA,1290
50544,0,0,0,1,0,0,0,0,42.26,-94.17,IA,470
50545,1,0,0,1,0,0,0,0,42.81,-94.05,IA,220
50546,0,0,0,0,0,1,0,0,42.83,-94.7,IA,350
50548,3,2,0,21,20,5,2,16,42.72,-94.22,IA,5500
50551,0,0,0,0,0,0,0,1,42.47,-94.71,IA,176
50554,1,1,0,5,5,0,0,6,42.84,-94.84,IA,1450
50557,0,0,0,3,0,1,0,0,42.35,-94.05,IA,640
50558,0,1,0,1,0,1,0,0,42.86,-94.18,IA,560
50559,0,0,0,1,0,1,0,0,43.22,-94.32,IA,290
50560,0,0,0,1,0,0,0,0,42.9,-94.08,IA,500
50561,0,0,0,2,0,1,0,0,42.42,-94.86,IA,480
50562,0,1,0,1,0,0,0,0,42.93,-94.68,IA,440
50563,0,2,0,2,5,0,0,3,42.52,-94.53,IA,2330
50565,0,0,0,1,1,0,0,0,42.86,-94.98,IA,390
50567,0,0,0,0,0,0,0,1,42.51,-95.08,IA,200
50568,0,0,1,5,1,0,0,1,42.61,-95,IA,1310
50571,0,0,0,0,0,1,0,1,42.62,-94.59,IA,340
50574,1,3,1,13,12,2,0,7,42.73,-94.66,IA,2010
50575,0,0,0,4,2,0,0,0,42.55,-94.67,IA,750
50576,0,1,0,1,0,0,0,0,42.82,-95.16,IA,340
50577,1,0,0,0,0,0,0,0,42.82,-93.98,IA,330
50578,1,0,0,2,0,1,0,0,43.29,-94.5,IA,500
50579,0,1,0,5,10,1,0,3,42.39,-94.63,IA,2220
50581,1,1,0,1,0,0,0,3,42.81,-94.53,IA,790
50583,1,2,1,8,16,1,1,12,42.42,-94.99,IA,2440
50585,0,1,0,1,3,0,0,1,42.89,-95.14,IA,1070
50586,0,0,0,2,0,0,0,0,42.37,-94.43,IA,270
50588,2,11,5,39,32,9,0,31,42.64,-95.19,IA,12920
50590,0,0,0,2,1,0,0,0,43.38,-94.31,IA,760
50591,1,0,0,1,0,0,0,0,42.68,-94.05,IA,260
50595,1,5,2,15,34,3,1,18,42.46,-93.81,IA,8250
50597,2,0,1,2,4,1,0,4,42.96,-94.44,IA,1240
50598,1,0,0,0,1,0,0,2,43.06,-94.42,IA,940
50599,0,0,0,0,0,1,0,0,42.56,-93.84,IA,330
50601,0,2,0,6,5,2,0,2,42.55,-93.05,IA,2160
50602,0,1,0,4,6,1,0,2,42.75,-92.79,IA,1410
50603,0,0,0,2,0,0,0,0,43.19,-92.41,IA,560
50604,0,1,1,2,3,0,0,1,42.58,-92.88,IA,1650
50605,0,0,0,1,0,0,0,0,42.83,-93,IA,170
50606,0,0,0,1,1,0,0,1,42.74,-91.67,IA,700
50608,0,0,0,0,0,0,0,1,42.59,-92.96,IA,26
50609,0,0,0,1,0,0,0,0,42.22,-92.82,IA,420
50611,1,0,0,0,0,0,0,0,42.77,-92.9,IA,330
50613,0,27,17,93,103,24,0,100,42.52,-92.45,IA,33190
50614,0,1,0,1,1,1,0,0,42.52,-92.45,IA,13
50616,0,8,1,20,41,5,0,22,43.06,-92.67,IA,8990
50619,1,1,0,2,7,0,0,2,42.78,-92.66,IA,2160
50621,3,1,0,2,3,2,0,2,42.22,-92.87,IA,1330
50622,0,1,1,5,4,0,0,4,42.67,-92.33,IA,3320
50624,1,1,0,2,2,0,0,0,42.46,-92.63,IA,1810
50625,0,0,0,4,1,1,0,1,42.75,-92.97,IA,860
50626,0,0,0,2,0,1,0,2,42.56,-92.15,IA,1560
50627,3,3,0,11,17,3,1,11,42.36,-93.1,IA,2890
50628,0,1,0,1,2,0,0,0,43.24,-92.44,IA,1100
50629,0,1,0,4,2,0,0,1,42.63,-92.05,IA,2290
50630,1,1,0,2,5,1,1,1,42.96,-92.19,IA,1530
50631,0,0,0,1,0,0,0,0,42.88,-92.3,IA,151
50632,0,0,0,2,0,0,0,0,42.09,-92.67,IA,910
50633,1,0,0,1,0,0,0,0,42.67,-93.13,IA,280
50634,0,0,0,2,1,0,0,0,42.42,-92.21,IA,841
50635,0,0,0,1,2,0,0,1,42.18,-92.71,IA,1380
50636,1,1,0,7,4,1,0,3,42.89,-92.8,IA,1780
50638,0,2,2,9,19,4,1,4,42.36,-92.77,IA,2980
50641,0,0,0,1,0,0,0,0,42.61,-91.9,IA,1770
50643,2,1,0,4,6,1,0,5,42.36,-92.46,IA,2760
50644,1,5,2,21,30,5,0,16,42.46,-91.89,IA,7900
50645,0,0,0,1,2,0,0,0,43.03,-92.45,IA,1100
50647,0,1,0,2,0,0,1,2,42.64,-92.46,IA,1870
50648,0,0,0,6,4,2,1,5,42.47,-92.06,IA,3850
50649,0,0,0,1,0,0,0,0,42.68,-92.84,IA,37
50650,0,0,0,3,1,0,1,0,42.59,-91.64,IA,660
50651,0,1,2,7,3,2,1,7,42.31,-92.19,IA,3450
50652,0,0,0,2,0,0,0,0,42.26,-92.69,IA,142
50653,0,0,0,1,0,0,0,1,42.96,-92.86,IA,540
50654,2,0,0,0,0,0,0,1,42.47,-91.59,IA,450
50655,1,0,0,2,0,0,0,0,42.77,-91.87,IA,700
50658,0,1,0,6,5,0,1,2,42.95,-92.53,IA,2190
50659,1,5,0,14,27,3,1,15,43.05,-92.31,IA,5020
50660,0,0,0,1,1,0,0,0,42.58,-92.63,IA,1240
50662,3,3,1,18,25,4,0,15,42.67,-91.91,IA,5850
50664,0,0,0,0,0,1,0,0,42.7,-92.08,IA,60
50665,2,1,0,6,5,1,0,9,42.57,-92.78,IA,2700
50666,0,0,0,2,1,1,0,1,42.84,-92.53,IA,900
50667,0,0,0,2,0,0,0,0,42.46,-92.22,IA,780
50668,0,0,1,4,0,1,0,2,42.7,-92.22,IA,1160
50669,1,1,0,5,5,0,0,4,42.32,-92.59,IA,2150
50670,0,0,0,2,2,0,0,2,42.71,-92.58,IA,1880
50671,1,0,0,0,0,0,0,0,42.64,-91.81,IA,230
50672,1,0,0,1,0,0,1,0,42.4,-93.06,IA,490
50674,0,2,0,6,13,3,1,4,42.84,-92.09,IA,3170
50675,0,1,0,8,5,1,0,6,42.19,-92.46,IA,2140
50676,0,3,0,3,2,0,1,1,42.8,-92.25,IA,1840
50677,1,6,3,38,36,8,0,19,42.72,-92.46,IA,10380
50680,1,1,1,4,0,0,0,0,42.43,-92.92,IA,1060
50682,0,1,0,4,1,2,0,2,42.47,-91.73,IA,1470
50701,0,21,4,81,113,4,3,48,42.49,-92.35,IA,26350
50702,0,6,9,37,96,6,0,20,42.46,-92.31,IA,18050
50703,0,5,10,24,57,8,2,34,42.55,-92.29,IA,15850
50704,1,3,1,7,2,1,0,4,42.49,-92.35,IA,1001
50707,0,0,2,5,9,0,0,2,42.46,-92.27,IA,7000
50801,0,6,6,29,35,7,0,16,41.05,-94.36,IA,8180
50830,0,1,0,1,5,1,0,1,41.02,-94.19,IA,1390
50833,0,0,0,6,6,1,0,4,40.67,-94.72,IA,2070
50837,0,0,0,1,1,0,0,0,41.24,-94.66,IA,290
50840,0,0,0,1,2,0,0,0,40.8,-94.47,IA,390
50841,0,2,1,8,17,1,1,6,40.99,-94.73,IA,2400
50843,0,0,0,1,0,0,0,0,41.27,-94.86,IA,530
50845,0,0,0,1,0,0,0,3,40.81,-94.34,IA,610
50846,0,0,0,1,1,0,0,0,41.29,-94.56,IA,940
50849,1,7,1,5,17,1,0,9,41.3,-94.45,IA,2420
50851,2,1,0,5,5,0,0,4,40.88,-94.55,IA,1910
50853,0,0,0,1,0,1,0,0,41.25,-94.76,IA,580
50854,1,3,0,11,11,2,1,3,40.71,-94.23,IA,1910
50858,0,0,0,1,2,0,0,0,41.2,-94.41,IA,670
50860,1,0,0,0,0,0,0,1,40.6,-94.38,IA,260
50863,0,0,0,0,1,0,0,0,40.85,-94.19,IA,238
50864,2,1,0,1,3,0,0,4,40.93,-94.97,IA,1660
51001,0,2,2,4,5,1,3,2,42.82,-96.55,IA,1910
51002,1,4,0,4,4,0,0,2,42.67,-95.3,IA,2650
51003,0,1,0,3,1,1,0,1,42.98,-96,IA,1640
51004,0,1,0,2,2,0,1,1,42.38,-95.86,IA,950
51005,1,1,0,4,4,2,0,1,42.71,-95.43,IA,1310
51006,0,0,0,2,3,0,0,0,42.31,-95.59,IA,930
51007,0,0,0,0,0,0,0,1,42.4,-96.21,IA,700
51008,0,0,0,1,0,0,0,0,42.81,-96.27,IA,147
51009,1,0,0,0,0,0,0,2,42.94,-95.55,IA,162
51010,0,1,0,0,0,0,0,0,42.07,-95.9,IA,390
51012,0,2,3,13,30,2,1,16,42.75,-95.55,IA,5750
51014,0,0,0,1,0,0,0,0,42.81,-95.71,IA,490
51015,0,0,0,1,0,0,0,0,42.34,-96.07,IA,0
51016,0,1,0,3,3,1,1,1,42.47,-95.78,IA,1170
51018,0,0,0,1,0,0,0,0,42.46,-95.67,IA,360
51019,0,0,0,2,0,0,0,0,42.23,-95.72,IA,750
51020,0,0,0,1,1,0,0,0,42.5,-95.41,IA,580
51022,0,0,1,1,0,1,0,0,42.98,-95.87,IA,750
51023,1,2,1,5,10,0,2,4,43,-96.48,IA,2920
51024,1,0,0,4,2,0,0,1,42.62,-96.29,IA,2000
51025,0,1,0,8,5,1,0,5,42.48,-95.54,IA,1850
51026,0,0,0,1,0,0,0,0,42.23,-96.09,IA,740
51027,1,0,1,2,0,0,0,3,42.97,-96.32,IA,1130
51028,0,1,0,5,5,0,0,2,42.58,-95.96,IA,1940
51029,1,0,0,0,0,0,1,0,42.86,-95.54,IA,230
51030,0,1,0,1,3,1,0,0,42.47,-96.18,IA,1670
51031,1,10,6,33,37,3,0,23,42.78,-96.16,IA,11850
51033,0,0,0,2,0,0,0,0,42.89,-95.24,IA,430
51034,0,1,0,5,7,0,1,4,42.16,-95.79,IA,1540
51035,0,0,0,7,5,2,0,2,42.82,-95.8,IA,1470
51036,0,0,0,0,0,0,1,0,42.96,-96.18,IA,730
51037,0,0,0,0,0,1,0,0,42.79,-95.63,IA,310
51038,1,0,0,5,1,0,0,1,42.72,-96.24,IA,1460
51039,0,1,0,5,7,1,1,5,42.48,-96.06,IA,2330
51040,0,5,1,10,12,0,0,9,42.02,-96.08,IA,3050
51041,0,2,6,15,19,3,0,15,43,-96.05,IA,6100
51046,1,1,0,4,4,0,1,2,42.97,-95.68,IA,1480
51047,0,1,0,2,1,1,0,0,42.91,-95.34,IA,570
51048,0,0,0,1,0,0,0,0,42.54,-95.86,IA,530
51049,0,0,0,0,0,1,0,0,42.62,-95.64,IA,420
51050,2,2,1,6,8,1,0,2,42.81,-95.97,IA,2520
51052,0,0,0,1,1,0,0,3,42.3,-96.28,IA,900
51053,1,0,0,3,1,3,0,0,42.49,-95.29,IA,1010
51054,0,0,1,11,19,9,0,7,42.4,-96.35,IA,5030
51055,0,2,0,2,1,0,0,0,42.23,-96.22,IA,1230
51056,0,0,0,1,0,0,0,0,42.22,-95.93,IA,410
51058,0,0,0,2,5,1,0,1,42.97,-95.49,IA,860
51060,0,0,0,1,1,0,0,0,42.04,-95.7,IA,490
51061,0,0,0,0,0,0,1,0,42.57,-95.71,IA,400
51063,3,0,0,1,2,1,0,0,42.12,-96.15,IA,930
51101,0,7,3,36,47,16,0,89,42.5,-96.39,IA,490
51102,0,1,0,9,6,0,0,5,42.5,-96.39,IA,968
51103,0,6,2,13,20,3,0,8,42.52,-96.44,IA,15060
51104,1,4,5,21,104,3,0,18,42.54,-96.4,IA,20220
51105,1,0,1,8,25,5,1,12,42.51,-96.35,IA,8550
51106,3,19,10,53,92,6,0,41,42.46,-96.32,IA,24340
51108,1,2,0,6,11,2,0,8,42.57,-96.35,IA,5460
51109,0,2,1,1,4,0,0,4,42.58,-96.47,IA,2800
51111,0,1,0,1,0,3,0,2,42.42,-96.39,IA,73
51201,0,3,1,18,21,4,1,13,43.17,-95.84,IA,5720
51230,0,0,0,2,0,0,0,0,43.34,-96.3,IA,470
51232,0,0,0,2,0,0,1,0,43.3,-95.79,IA,790
51234,0,0,0,2,0,0,0,2,43.19,-96,IA,1260
51235,0,0,2,1,0,1,0,0,43.27,-96.23,IA,1030
51237,0,1,0,4,2,1,0,2,43.34,-96,IA,1580
51238,0,0,0,1,0,1,0,1,43.07,-95.9,IA,1220
51239,3,2,4,5,5,0,0,5,43.19,-96.13,IA,3270
51240,1,0,2,3,2,1,0,2,43.28,-96.44,IA,1740
51241,0,1,1,4,5,2,1,3,43.45,-96.43,IA,1830
51242,0,0,0,1,0,0,0,0,43.44,-96.33,IA,321
51243,0,0,0,1,0,0,0,0,43.44,-95.88,IA,700
51245,0,1,0,3,11,1,0,4,43.08,-95.62,IA,1160
51246,2,1,1,12,14,2,1,15,43.42,-96.16,IA,3540
51247,0,2,4,14,11,1,1,11,43.2,-96.29,IA,5220
51248,1,1,1,6,6,1,0,4,43.18,-95.65,IA,1610
51249,2,1,0,12,14,3,0,8,43.4,-95.74,IA,3550
51250,3,7,8,26,26,6,0,37,43.07,-96.17,IA,7890
51301,1,10,4,31,58,10,0,35,43.14,-95.15,IA,11560
51331,0,4,0,7,0,0,1,2,43.36,-95.13,IA,990
51334,0,3,2,14,27,3,0,19,43.39,-94.83,IA,6430
51338,0,0,0,1,1,2,1,0,43.16,-95.32,IA,900
51340,0,0,0,1,0,0,0,0,43.24,-95.15,IA,183
51342,0,0,0,2,2,3,0,0,43.23,-94.75,IA,1080
51346,1,3,1,5,8,1,0,4,43.17,-95.47,IA,2240
51347,0,4,0,6,3,0,0,1,43.44,-95.32,IA,1410
51350,0,1,0,1,0,0,0,0,43.28,-95.6,IA,400
51351,2,2,2,6,12,2,0,7,43.32,-95.15,IA,4260
51354,2,0,0,2,0,1,0,0,43.41,-95.53,IA,920
51355,0,7,0,3,4,0,0,3,43.39,-95.13,IA,930
51357,1,0,0,2,2,1,0,1,43.06,-95.28,IA,570
